Plant_ID,Date,Temperature,Humidity,TDS_ppm,pH,Growth_Days,Temp_Change,Humidity_Change,pH_Change,TDS_Change,Temp_Roll3,Humidity_Roll3,pH_Roll3,TDS_Roll3,Temp_Optimal,Humidity_Optimal,pH_Optimal,TDS_Optimal,Temp_Optimal_num,Humidity_Optimal_num,pH_Optimal_num,TDS_Optimal_num,Env_Score
9,2023-08-22T00:00:00Z,30.5,71,464,6.3,20,0.3000000000000007,5,0.20000000000000018,-143,30.53333333333333,64.66666666666667,6.199999999999999,605.6666666666666,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
9,2023-08-23T00:00:00Z,30.8,70,474,6.1,21,0.3000000000000007,-1,-0.20000000000000018,10,30.5,69,6.166666666666667,515,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
9,2023-08-24T00:00:00Z,31.3,59,461,6.1,22,0.5,-11,0,-13,30.866666666666664,66.66666666666667,6.166666666666667,466.3333333333333,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
9,2023-08-25T00:00:00Z,31.4,61,667,6.2,23,0.09999999999999787,2,0.10000000000000053,206,31.166666666666668,63.333333333333336,6.133333333333333,534,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
9,2023-08-26T00:00:00Z,31.4,69,721,6.1,24,0,8,-0.10000000000000053,54,31.366666666666664,63,6.133333333333333,616.3333333333334,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
9,2023-08-27T00:00:00Z,30.1,50,775,6.6,25,-1.2999999999999972,-19,0.5,54,30.96666666666667,60,6.3,721,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
9,2023-08-28T00:00:00Z,29.4,74,445,6.1,26,-0.7000000000000028,24,-0.5,-330,30.3,64.33333333333333,6.266666666666666,647,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
9,2023-08-29T00:00:00Z,28.7,78,635,6.5,27,-0.6999999999999993,4,0.40000000000000036,190,29.400000000000002,67.33333333333333,6.3999999999999995,618.3333333333334,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
9,2023-08-30T00:00:00Z,29.1,73,684,6.7,28,0.40000000000000213,-5,0.20000000000000018,49,29.066666666666666,75,6.433333333333333,588,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
9,2023-08-31T00:00:00Z,29.2,54,784,6,29,0.09999999999999787,-19,-0.7000000000000002,100,29,68.33333333333333,6.3999999999999995,701,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
9,2023-09-01T00:00:00Z,31.7,66,597,6.1,30,2.5,12,0.09999999999999964,-187,30,64.33333333333333,6.266666666666666,688.3333333333334,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
9,2023-09-02T00:00:00Z,31.7,77,501,6.4,31,0,11,0.3000000000000007,-96,30.866666666666664,65.66666666666667,6.166666666666667,627.3333333333334,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
9,2023-09-03T00:00:00Z,31.7,55,490,6.4,32,0,-22,0,-11,31.7,66,6.3,529.3333333333334,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
9,2023-09-04T00:00:00Z,31.7,55,468,6.2,33,0,0,-0.20000000000000018,-22,31.7,62.333333333333336,6.333333333333333,486.3333333333333,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
9,2023-09-05T00:00:00Z,32,66,680,6.4,34,0.3000000000000007,11,0.20000000000000018,212,31.8,58.666666666666664,6.333333333333333,546,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
9,2023-09-06T00:00:00Z,32.1,70,561,6.7,35,0.10000000000000142,4,0.2999999999999998,-119,31.933333333333334,63.666666666666664,6.433333333333334,569.6666666666666,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
9,2023-09-07T00:00:00Z,31.5,54,697,6,36,-0.6000000000000014,-16,-0.7000000000000002,136,31.866666666666664,63.333333333333336,6.366666666666667,646,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
9,2023-09-08T00:00:00Z,29.8,61,629,6.7,37,-1.6999999999999993,7,0.7000000000000002,-68,31.133333333333336,61.666666666666664,6.466666666666666,629,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
9,2023-09-09T00:00:00Z,20.1,66,644,6.4,38,-9.7,5,-0.2999999999999998,15,27.133333333333336,60.333333333333336,6.366666666666667,656.6666666666666,TRUE,TRUE,TRUE,FALSE,1,1,1,0,0.75
9,2023-09-10T00:00:00Z,31.1,69,726,6.7,39,11,3,0.2999999999999998,82,27,65.33333333333333,6.6000000000000005,666.3333333333334,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
9,2023-09-11T00:00:00Z,31.2,65,573,6.2,40,0.09999999999999787,-4,-0.5,-153,27.46666666666667,66.66666666666667,6.433333333333334,647.6666666666666,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
9,2023-09-12T00:00:00Z,31.2,80,793,6.6,41,0,15,0.39999999999999947,220,31.166666666666668,71.33333333333333,6.5,697.3333333333334,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
9,2023-09-13T00:00:00Z,30.4,51,663,6.5,42,-0.8000000000000007,-29,-0.09999999999999964,-130,30.933333333333334,65.33333333333333,6.433333333333333,676.3333333333334,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
9,2023-09-14T00:00:00Z,29.1,67,516,6.3,43,-1.2999999999999972,16,-0.20000000000000018,-147,30.233333333333334,66,6.466666666666666,657.3333333333334,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
9,2023-09-15T00:00:00Z,30.6,58,455,6.7,44,1.5,-9,0.40000000000000036,-61,30.03333333333333,58.666666666666664,6.5,544.6666666666666,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
9,2023-09-16T00:00:00Z,31.5,78,722,6.1,45,0.8999999999999986,20,-0.6000000000000005,267,30.400000000000002,67.66666666666667,6.366666666666666,564.3333333333334,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
9,2023-09-17T00:00:00Z,31.3,66,505,6.2,46,-0.1999999999999993,-12,0.10000000000000053,-217,31.133333333333336,67.33333333333333,6.333333333333333,560.6666666666666,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
10,2023-08-03T00:00:00Z,33.4,66,503,6.5,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
10,2023-08-04T00:00:00Z,33.5,58,414,6.5,2,0.10000000000000142,-8,0,-89,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
10,2023-08-05T00:00:00Z,33.4,76,679,6.1,3,-0.10000000000000142,18,-0.40000000000000036,265,33.43333333333333,66.66666666666667,6.366666666666667,532,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
10,2023-08-06T00:00:00Z,33.4,56,607,6.4,4,0,-20,0.3000000000000007,-72,33.43333333333333,63.333333333333336,6.333333333333333,566.6666666666666,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
10,2023-08-07T00:00:00Z,33.4,53,527,6.3,5,0,-3,-0.10000000000000053,-80,33.4,61.666666666666664,6.266666666666667,604.3333333333334,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
10,2023-08-08T00:00:00Z,32.3,75,658,6.3,6,-1.1000000000000014,22,0,131,33.03333333333333,61.333333333333336,6.333333333333333,597.3333333333334,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
10,2023-08-09T00:00:00Z,32.3,72,623,6.7,7,0,-3,0.40000000000000036,-35,32.666666666666664,66.66666666666667,6.433333333333334,602.6666666666666,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
10,2023-08-10T00:00:00Z,22.7,74,778,6.6,8,-9.599999999999998,2,-0.10000000000000053,155,29.099999999999998,73.66666666666667,6.533333333333334,686.3333333333334,TRUE,FALSE,FALSE,FALSE,1,0,0,0,0.25
10,2023-08-11T00:00:00Z,31.9,67,512,6.4,9,9.2,-7,-0.1999999999999993,-266,28.966666666666665,71,6.566666666666667,637.6666666666666,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
10,2023-08-12T00:00:00Z,30.2,60,800,6.7,10,-1.6999999999999993,-7,0.2999999999999998,288,28.266666666666666,67,6.566666666666667,696.6666666666666,FALSE,TRUE,FALSE,TRUE,0,1,0,1,0.5
10,2023-08-13T00:00:00Z,30.1,52,471,6.2,11,-0.09999999999999787,-8,-0.5,-329,30.733333333333334,59.666666666666664,6.4333333333333345,594.3333333333334,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
10,2023-08-14T00:00:00Z,30.1,62,552,6.8,12,0,10,0.5999999999999996,81,30.133333333333336,58,6.566666666666667,607.6666666666666,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
10,2023-08-15T00:00:00Z,30.1,74,701,6.6,13,0,12,-0.20000000000000018,149,30.100000000000005,62.666666666666664,6.533333333333334,574.6666666666666,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
10,2023-08-16T00:00:00Z,29.8,51,594,6.5,14,-0.3000000000000007,-23,-0.09999999999999964,-107,30,62.333333333333336,6.633333333333334,615.6666666666666,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
10,2023-08-17T00:00:00Z,29.6,73,419,6.2,15,-0.1999999999999993,22,-0.2999999999999998,-175,29.833333333333332,66,6.433333333333334,571.3333333333334,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
10,2023-08-18T00:00:00Z,30.9,73,579,6.1,16,1.2999999999999972,0,-0.10000000000000053,160,30.099999999999998,65.66666666666667,6.266666666666667,530.6666666666666,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
10,2023-08-19T00:00:00Z,30.8,50,493,6,17,-0.09999999999999787,-23,-0.09999999999999964,-86,30.433333333333334,65.33333333333333,6.1000000000000005,497,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
10,2023-08-20T00:00:00Z,30.9,53,721,6.4,18,0.09999999999999787,3,0.40000000000000036,228,30.866666666666664,58.666666666666664,6.166666666666667,597.6666666666666,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
10,2023-08-21T00:00:00Z,30.2,77,778,6.2,19,-0.6999999999999993,24,-0.20000000000000018,57,30.633333333333336,60,6.2,664,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
10,2023-08-22T00:00:00Z,30.5,67,668,6.8,20,0.3000000000000007,-10,0.5999999999999996,-110,30.53333333333333,65.66666666666667,6.466666666666668,722.3333333333334,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
10,2023-08-23T00:00:00Z,30.8,57,609,6.6,21,0.3000000000000007,-10,-0.20000000000000018,-59,30.5,67,6.533333333333334,685,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
10,2023-08-24T00:00:00Z,31.3,64,746,6.3,22,0.5,7,-0.2999999999999998,137,30.866666666666664,62.666666666666664,6.566666666666667,674.3333333333334,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
10,2023-08-25T00:00:00Z,31.4,79,725,6.2,23,0.09999999999999787,15,-0.09999999999999964,-21,31.166666666666668,66.66666666666667,6.366666666666667,693.3333333333334,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
10,2023-08-26T00:00:00Z,31.4,60,593,6.3,24,0,-19,0.09999999999999964,-132,31.366666666666664,67.66666666666667,6.266666666666667,688,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
10,2023-08-27T00:00:00Z,30.1,77,560,6.5,25,-1.2999999999999972,17,0.20000000000000018,-33,30.96666666666667,72,6.333333333333333,626,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
10,2023-08-28T00:00:00Z,29.4,74,597,6.6,26,-0.7000000000000028,-3,0.09999999999999964,37,30.3,70.33333333333333,6.466666666666668,583.3333333333334,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
10,2023-08-29T00:00:00Z,28.7,56,613,6.6,27,-0.6999999999999993,-18,0,16,29.400000000000002,69,6.566666666666667,590,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
10,2023-08-30T00:00:00Z,29.1,59,704,6.5,28,0.40000000000000213,3,-0.09999999999999964,91,29.066666666666666,63,6.566666666666667,638,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
10,2023-08-31T00:00:00Z,29.2,54,585,6.5,29,0.09999999999999787,-5,0,-119,29,56.333333333333336,6.533333333333334,634,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
10,2023-09-01T00:00:00Z,31.7,59,616,6.1,30,2.5,5,-0.40000000000000036,31,30,57.333333333333336,6.366666666666667,635,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
10,2023-09-02T00:00:00Z,31.7,78,697,6.4,31,0,19,0.3000000000000007,81,30.866666666666664,63.666666666666664,6.333333333333333,632.6666666666666,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
10,2023-09-03T00:00:00Z,31.7,71,623,6.1,32,0,-7,-0.3000000000000007,-74,31.7,69.33333333333333,6.2,645.3333333333334,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
10,2023-09-04T00:00:00Z,31.7,69,649,6.4,33,0,-2,0.3000000000000007,26,31.7,72.66666666666667,6.300000000000001,656.3333333333334,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
10,2023-09-05T00:00:00Z,32,72,440,6.2,34,0.3000000000000007,3,-0.20000000000000018,-209,31.8,70.66666666666667,6.233333333333334,570.6666666666666,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
10,2023-09-06T00:00:00Z,32.1,72,469,6.3,35,0.10000000000000142,0,0.09999999999999964,29,31.933333333333334,71,6.300000000000001,519.3333333333334,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
10,2023-09-07T00:00:00Z,31.5,72,603,6.4,36,-0.6000000000000014,0,0.10000000000000053,134,31.866666666666664,72,6.300000000000001,504,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
10,2023-09-08T00:00:00Z,29.8,57,440,6.6,37,-1.6999999999999993,-15,0.1999999999999993,-163,31.133333333333336,67,6.433333333333334,504,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
10,2023-09-09T00:00:00Z,20.1,69,648,6.7,38,-9.7,12,0.10000000000000053,208,27.133333333333336,66,6.566666666666667,563.6666666666666,TRUE,TRUE,FALSE,FALSE,1,1,0,0,0.5
10,2023-09-10T00:00:00Z,31.1,68,538,6.7,39,11,-1,0,-110,27,64.66666666666667,6.666666666666667,542,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
10,2023-09-11T00:00:00Z,31.2,71,586,6.1,40,0.09999999999999787,3,-0.6000000000000005,48,27.46666666666667,69.33333333333333,6.5,590.6666666666666,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
10,2023-09-12T00:00:00Z,31.2,58,794,6.6,41,0,-13,0.5,208,31.166666666666668,65.66666666666667,6.466666666666668,639.3333333333334,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
10,2023-09-13T00:00:00Z,30.4,69,674,6.3,42,-0.8000000000000007,11,-0.2999999999999998,-120,30.933333333333334,66,6.333333333333333,684.6666666666666,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
10,2023-09-14T00:00:00Z,29.1,63,782,6.5,43,-1.2999999999999972,-6,0.20000000000000018,108,30.233333333333334,63.333333333333336,6.466666666666668,750,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
10,2023-09-15T00:00:00Z,30.6,78,578,6.3,44,1.5,15,-0.20000000000000018,-204,30.03333333333333,70,6.366666666666667,678,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
10,2023-09-16T00:00:00Z,31.5,67,638,6.2,45,0.8999999999999986,-11,-0.09999999999999964,60,30.400000000000002,69.33333333333333,6.333333333333333,666,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-08-03T00:00:00Z,33.4,57,695,6.1,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-08-04T00:00:00Z,33.5,63,706,6.6,2,0.10000000000000142,6,0.5,11,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
11,2023-08-05T00:00:00Z,33.4,63,716,6.6,3,-0.10000000000000142,0,0,10,33.43333333333333,61,6.433333333333333,705.6666666666666,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
11,2023-08-06T00:00:00Z,33.4,50,734,6.4,4,0,-13,-0.1999999999999993,18,33.43333333333333,58.666666666666664,6.533333333333332,718.6666666666666,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-08-07T00:00:00Z,33.4,55,431,6.2,5,0,5,-0.20000000000000018,-303,33.4,56,6.3999999999999995,627,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-08-08T00:00:00Z,32.3,54,730,6.7,6,-1.1000000000000014,-1,0.5,299,33.03333333333333,53,6.433333333333333,631.6666666666666,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
11,2023-08-09T00:00:00Z,32.3,69,529,6.3,7,0,15,-0.40000000000000036,-201,32.666666666666664,59.333333333333336,6.3999999999999995,563.3333333333334,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-08-10T00:00:00Z,22.7,56,489,6.4,8,-9.599999999999998,-13,0.10000000000000053,-40,29.099999999999998,59.666666666666664,6.466666666666666,582.6666666666666,TRUE,TRUE,TRUE,FALSE,1,1,1,0,0.75
11,2023-08-11T00:00:00Z,31.9,58,514,6.2,9,9.2,2,-0.20000000000000018,25,28.966666666666665,61,6.3,510.6666666666667,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-08-12T00:00:00Z,30.2,51,752,6.2,10,-1.6999999999999993,-7,0,238,28.266666666666666,55,6.266666666666666,585,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-08-13T00:00:00Z,30.1,74,557,6.2,11,-0.09999999999999787,23,0,-195,30.733333333333334,61,6.199999999999999,607.6666666666666,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
11,2023-08-14T00:00:00Z,30.1,50,620,6.1,12,0,-24,-0.10000000000000053,63,30.133333333333336,58.333333333333336,6.166666666666667,643,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-08-15T00:00:00Z,30.1,64,511,6.5,13,0,14,0.40000000000000036,-109,30.100000000000005,62.666666666666664,6.266666666666666,562.6666666666666,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-08-16T00:00:00Z,29.8,74,462,6.6,14,-0.3000000000000007,10,0.09999999999999964,-49,30,62.666666666666664,6.399999999999999,531,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
11,2023-08-17T00:00:00Z,29.6,75,760,6.4,15,-0.1999999999999993,1,-0.1999999999999993,298,29.833333333333332,71,6.5,577.6666666666666,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
11,2023-08-18T00:00:00Z,30.9,80,704,6.6,16,1.2999999999999972,5,0.1999999999999993,-56,30.099999999999998,76.33333333333333,6.533333333333332,642,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
11,2023-08-19T00:00:00Z,30.8,76,466,6.1,17,-0.09999999999999787,-4,-0.5,-238,30.433333333333334,77,6.366666666666666,643.3333333333334,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
11,2023-08-20T00:00:00Z,30.9,61,565,6.4,18,0.09999999999999787,-15,0.3000000000000007,99,30.866666666666664,72.33333333333333,6.366666666666666,578.3333333333334,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-08-21T00:00:00Z,30.2,75,602,6.2,19,-0.6999999999999993,14,-0.20000000000000018,37,30.633333333333336,70.66666666666667,6.233333333333333,544.3333333333334,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
11,2023-08-22T00:00:00Z,30.5,71,602,6.7,20,0.3000000000000007,-4,0.5,0,30.53333333333333,69,6.433333333333333,589.6666666666666,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
11,2023-08-23T00:00:00Z,30.8,53,537,6.7,21,0.3000000000000007,-18,0,-65,30.5,66.33333333333333,6.533333333333332,580.3333333333334,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
11,2023-08-24T00:00:00Z,31.3,76,620,6.6,22,0.5,23,-0.10000000000000053,83,30.866666666666664,66.66666666666667,6.666666666666667,586.3333333333334,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
11,2023-08-25T00:00:00Z,31.4,75,539,6.5,23,0.09999999999999787,-1,-0.09999999999999964,-81,31.166666666666668,68,6.599999999999999,565.3333333333334,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
11,2023-08-26T00:00:00Z,31.4,79,509,6.3,24,0,4,-0.20000000000000018,-30,31.366666666666664,76.66666666666667,6.466666666666666,556,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
11,2023-08-27T00:00:00Z,30.1,76,489,6.3,25,-1.2999999999999972,-3,0,-20,30.96666666666667,76.66666666666667,6.366666666666666,512.3333333333334,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
11,2023-08-28T00:00:00Z,29.4,52,589,6.1,26,-0.7000000000000028,-24,-0.20000000000000018,100,30.3,69,6.233333333333332,529,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-08-29T00:00:00Z,28.7,72,695,6.5,27,-0.6999999999999993,20,0.40000000000000036,106,29.400000000000002,66.66666666666667,6.3,591,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
11,2023-08-30T00:00:00Z,29.1,69,421,6.1,28,0.40000000000000213,-3,-0.40000000000000036,-274,29.066666666666666,64.33333333333333,6.233333333333332,568.3333333333334,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-08-31T00:00:00Z,29.2,62,402,6.7,29,0.09999999999999787,-7,0.6000000000000005,-19,29,67.66666666666667,6.433333333333333,506,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
11,2023-09-01T00:00:00Z,31.7,55,765,6.5,30,2.5,-7,-0.20000000000000018,363,30,62,6.433333333333333,529.3333333333334,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-09-02T00:00:00Z,31.7,67,473,6.7,31,0,12,0.20000000000000018,-292,30.866666666666664,61.333333333333336,6.633333333333333,546.6666666666666,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
11,2023-09-03T00:00:00Z,31.7,54,749,6.3,32,0,-13,-0.40000000000000036,276,31.7,58.666666666666664,6.5,662.3333333333334,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-09-04T00:00:00Z,31.7,76,452,6.3,33,0,22,0,-297,31.7,65.66666666666667,6.433333333333333,558,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
11,2023-09-05T00:00:00Z,32,63,539,6.6,34,0.3000000000000007,-13,0.2999999999999998,87,31.8,64.33333333333333,6.399999999999999,580,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
11,2023-09-06T00:00:00Z,32.1,56,519,6.7,35,0.10000000000000142,-7,0.10000000000000053,-20,31.933333333333334,65,6.533333333333332,503.3333333333333,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
11,2023-09-07T00:00:00Z,31.5,80,424,6.6,36,-0.6000000000000014,24,-0.10000000000000053,-95,31.866666666666664,66.33333333333333,6.633333333333333,494,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
11,2023-09-08T00:00:00Z,29.8,57,476,6.3,37,-1.6999999999999993,-23,-0.2999999999999998,52,31.133333333333336,64.33333333333333,6.533333333333332,473,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-09-09T00:00:00Z,20.1,50,662,6,38,-9.7,-7,-0.2999999999999998,186,27.133333333333336,62.333333333333336,6.3,520.6666666666666,TRUE,TRUE,TRUE,FALSE,1,1,1,0,0.75
11,2023-09-10T00:00:00Z,31.1,67,552,6.5,39,11,17,0.5,-110,27,58,6.266666666666666,563.3333333333334,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-09-11T00:00:00Z,31.2,52,671,6.4,40,0.09999999999999787,-15,-0.09999999999999964,119,27.46666666666667,56.333333333333336,6.3,628.3333333333334,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-09-12T00:00:00Z,31.2,66,402,6.6,41,0,14,0.1999999999999993,-269,31.166666666666668,61.666666666666664,6.5,541.6666666666666,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
11,2023-09-13T00:00:00Z,30.4,60,690,6.3,42,-0.8000000000000007,-6,-0.2999999999999998,288,30.933333333333334,59.333333333333336,6.433333333333333,587.6666666666666,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-09-14T00:00:00Z,29.1,55,660,6.3,43,-1.2999999999999972,-5,0,-30,30.233333333333334,60.333333333333336,6.399999999999999,584,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-09-15T00:00:00Z,30.6,63,692,6.1,44,1.5,8,-0.20000000000000018,32,30.03333333333333,59.333333333333336,6.233333333333332,680.6666666666666,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-09-16T00:00:00Z,31.5,79,508,6.5,45,0.8999999999999986,16,0.40000000000000036,-184,30.400000000000002,65.66666666666667,6.3,620,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
11,2023-09-17T00:00:00Z,32.1,62,589,6.4,46,0.6000000000000014,-17,-0.09999999999999964,81,31.400000000000002,68,6.333333333333333,596.3333333333334,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
11,2023-09-18T00:00:00Z,31.2,75,519,6.3,47,-0.9000000000000021,13,-0.10000000000000053,-70,31.599999999999998,72,6.3999999999999995,538.6666666666666,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
12,2023-08-03T00:00:00Z,33.4,77,611,6.2,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
12,2023-08-04T00:00:00Z,33.5,58,442,6.7,2,0.10000000000000142,-19,0.5,-169,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0.25
12,2023-08-05T00:00:00Z,33.4,75,756,6.6,3,-0.10000000000000142,17,-0.10000000000000053,314,33.43333333333333,70,6.5,603,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
12,2023-08-06T00:00:00Z,33.4,60,732,6.1,4,0,-15,-0.5,-24,33.43333333333333,64.33333333333333,6.466666666666666,643.3333333333334,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
12,2023-08-07T00:00:00Z,33.4,71,640,6.3,5,0,11,0.20000000000000018,-92,33.4,68.66666666666667,6.333333333333333,709.3333333333334,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0.25
12,2023-08-08T00:00:00Z,32.3,71,515,6.6,6,-1.1000000000000014,0,0.2999999999999998,-125,33.03333333333333,67.33333333333333,6.333333333333333,629,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
12,2023-08-09T00:00:00Z,32.3,60,435,6.4,7,0,-11,-0.1999999999999993,-80,32.666666666666664,67.33333333333333,6.433333333333334,530,FALSE,TRUE,TRUE,FALSE,0,1,1,0,0.5
12,2023-08-10T00:00:00Z,22.7,58,517,6.2,8,-9.599999999999998,-2,-0.20000000000000018,82,29.099999999999998,63,6.3999999999999995,489,TRUE,TRUE,TRUE,FALSE,1,1,1,0,0.75
